individual,language_indiv,filename,file_origin,onset,offset,#phone,prev_phone,next_phone,speaker,assimilation,grade,code_assim,nb_stimuli,language_indiv_code,language_stimuli,language_stimuli_code
116,english,FR3870,participant5/participant5_fr3,7.57,8.12,i,f,f,FR-participant5,i,0,1,16,0,FR,0
116,english,TU223,participant1/participant1_tur3,13.99,14.43,y,t,s,TU-participant1,ʌ,0,7,17,0,TU,5
116,english,GR137,participant2/participant2_ger9,14.85,15.32,yː,ks,d,GR-participant2,u,3,3,18,0,GR,3
116,english,BR764,participant1/participant1_br8,10.6,11.15,ɐ̃,l,s,BR-participant1,oʊ,1,4,19,0,BR,2
116,english,ES330,participant5/participant5_est3,23.61,24.22,y:,m,v,ES-participant5,u,0,3,20,0,ES,6
116,english,EN144,participant6/participant6_en15,10.84,11.43,ɛ,z,f,EN-participant6,ɛ,3,6,21,0,EN,1
116,english,FR2061,participant3/participant3_fr13,4.82,5.36,œ,z,f,FR-participant3,ɪ,1,0,22,0,FR,0
116,english,GLO143,S04F_L083_V6_M1_N3_CS0,NA,NA,ɛ,f,f,S04F,ɛ,3,6,23,0,GL,4
116,english,GR22,participant6/participant6_ger7,8.57452,9.00351,ʊ,ɡ,s,GR-participant6,ʊ,0,2,24,0,GR,3
116,english,BR46,participant2/participant2_br9,35.49,36.15,i,d,s,BR-participant2,i,3,1,25,0,BR,2
116,english,EN2539,participant5/participant5_en6,6.24,6.57,u,z,b,EN-participant5,u,3,3,26,0,EN,1
116,english,FR4162,participant8/participant8_fr17,18.4,19.06,a,m,d,FR-participant8,ʌ,4,7,27,0,FR,0
116,english,GLO77,S03M_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S03M,ɑ,4,9,28,0,GL,4
116,english,BR928,participant5/participant5_br1,13.11,13.62,ɛ,f,s,BR-participant5,ɛ,4,6,29,0,BR,2
116,english,TU196,participant3/participant3_tur4,10.8,11.2,œ,ʃ,v,TU-participant3,ɛ,3,6,30,0,TU,5
116,english,GR644,participant5/participant5_ger4,1.83,2.62,uː,z,t,GR-participant5,u,4,3,31,0,GR,3
116,english,FR1942,participant3/participant3_fr6,22.85,23.41,y,f,z,FR-participant3,i,1,1,32,0,FR,0
116,english,BR565,participant3/participant3_br3,29.22,29.62,õ,k,f,BR-participant3,ɑ,1,9,33,0,BR,2
116,english,ES80,participant4/participant4_est3,14.05,14.5,i:,m,v,ES-participant4,i,3,1,34,0,ES,6
116,english,EN439,participant2/participant2_en9,29.41,29.91,oʊ,f,s,EN-participant2,oʊ,4,4,35,0,EN,1
116,english,FR834,participant2/participant2_fr18,5.59000,6.01778,ɑ̃,z,b,FR-participant2,ɑ,3,9,36,0,FR,0
116,english,BR648,participant1/participant1_br9,6.22,6.78,ĩ,s,t,BR-participant1,i,3,1,37,0,BR,2
116,english,GR387,participant3/participant3_ger7,1.89,2.42,aː,f,t,GR-participant3,ɑ,4,9,38,0,GR,3
116,english,GLO108,S05M_L078_V6_M1_N3_CS0,NA,NA,a,p,p,S05M,ʌ,4,7,39,0,GL,4
116,english,FR3531,participant5/participant5_fr14,30.34,30.94,o,z,f,FR-participant5,u,4,3,40,0,FR,0
116,english,EN49,participant6/participant6_en14,3.18,3.75,eɪ,t,f,EN-participant6,eɪ,4,5,41,0,EN,1
116,english,TU44,participant2/participant2_tur2,7.9,8.22,i,f,z,TU-participant2,i,3,1,42,0,TU,5
116,english,GLO103,S01F_L126_V6_M1_N3_CS0,NA,NA,e,p,p,S01F,i,4,1,43,0,GL,4
116,english,BR320,participant4/participant4_br5,19.72818,20.15,e,s,p,BR-participant4,ɪ,3,0,44,0,BR,2
116,english,FR564,participant6/participant6_fr7,1.72,2.3,e,f,f,FR-participant6,ɪ,1,0,45,0,FR,0
116,english,EN631,participant2/participant2_en3,20.95,21.34,i,z,b,EN-participant2,i,4,1,46,0,EN,1
116,english,ES206,participant3/participant3_est3,14.29,14.84,a:,k,r,ES-participant3,ɑ,4,9,47,0,ES,6
116,english,GR721,participant5/participant5_ger2,26.59197,27.25000,iː,b,s,GR-participant5,i,4,1,48,0,GR,3
116,english,BR603,participant3/participant3_br2,2.73,3.09,ɔ,k,s,BR-participant3,ɑ,1,9,49,0,BR,2
116,english,EN1439,participant3/participant3_en13,2.1,2.45,ʌ,t,s,EN-participant3,ʌ,4,7,50,0,EN,1
116,english,BR683,participant1/participant1_br12,21.99000,22.45131,ẽ,z,b,BR-participant1,ɛ,1,6,51,0,BR,2
116,english,FR3328,participant7/participant7_fr17,15.05,15.62,ɔ̃,z,f,FR-participant7,oʊ,0,4,52,0,FR,0
116,english,GR199,participant2/participant2_ger1,19.30951,19.75574,ʏ,n,t,GR-participant2,ʊ,3,2,53,0,GR,3
116,english,EN2316,participant5/participant5_en10,18.71,19.04,æ,f,s,EN-participant5,æ,3,8,54,0,EN,1
116,english,FR162,participant6/participant6_fr20,24.61,25.15,ɛ̃,z,f,FR-participant6,ʊ,1,2,55,0,FR,0
116,english,TU55,participant2/participant2_tur2,27.59,27.71,ɯ,p,t,TU-participant2,ʌ,4,7,56,0,TU,5
116,english,GLO136,S07F_L137_V6_M1_N3_CS0,NA,NA,o,g,g,S07F,ʊ,4,2,57,0,GL,4
116,english,ES217,participant1/participant1_est2,11.37,11.9,æ:,s,t,ES-participant1,æ,4,8,58,0,ES,6
116,english,BR38,participant2/participant2_br9,16.23,16.82,ɛ,t,ʃ,BR-participant2,æ,3,8,59,0,BR,2
116,english,FR3945,participant5/participant5_fr10,10.57024,11.10000,ø,ʃ,v,FR-participant5,u,1,3,60,0,FR,0
116,english,TU204,participant1/participant1_tur6,15.07,15.46,u,ʃ,t,TU-participant1,ʊ,3,2,61,0,TU,5
116,english,BR314,participant4/participant4_br5,7.19431,7.54869,a,t,t,BR-participant4,æ,3,8,62,0,BR,2
116,english,GR422,participant3/participant3_ger1,11.20121,11.52000,ʊ,ɡ,s,GR-participant3,u,4,3,63,0,GR,3
116,english,GLO9,S04F_L089_V6_M1_N3_CS0,NA,NA,i,g,g,S04F,ɪ,3,0,64,0,GL,4
116,english,EN1352,participant3/participant3_en3,1.94,2.32,i,z,b,EN-participant3,i,4,1,65,0,EN,1
116,english,GR121,participant6/participant6_ger1,33.02,33.49,iː,f,t,GR-participant6,i,4,1,66,0,GR,3
116,english,FR2192,participant3/participant3_fr19,26.75983,27.25000,o,f,f,FR-participant3,ʊ,1,2,67,0,FR,0
116,english,FR1081,participant2/participant2_fr12,5.31,5.64,u,z,b,FR-participant2,ʊ,3,2,68,0,FR,0
116,english,FR578,participant6/participant6_fr7,35.47,36.09,e,f,z,FR-participant6,ɪ,3,0,69,0,FR,0
116,english,EN1654,participant1/participant1_en18,6.21,6.69,æ,f,s,EN-participant1,æ,4,8,70,0,EN,1
116,english,BR82,participant2/participant2_br1,35.42,36.05,e,z,b,BR-participant2,ɛ,3,6,71,0,BR,2
116,english,TU147,participant3/participant3_tur2,9.25693,9.62000,œ,d,ʃ,TU-participant3,ʌ,1,7,72,0,TU,5
116,english,BR948,participant5/participant5_br13,22.64,23.05,ɐ̃,m,d,BR-participant5,ʌ,1,7,73,0,BR,2
116,english,ES21,participant2/participant2_est4,22.21,22.68,y:,l,s,ES-participant2,u,1,3,74,0,ES,6
117,english,BR818,participant1/participant1_br1,34.51,35.0,e,f,s,BR-participant1,i,3,1,0,0,BR,2
117,english,FR3250,participant7/participant7_fr11,18.40392,18.71000,u,ʃ,v,FR-participant7,ʊ,3,2,1,0,FR,0
117,english,EN2527,participant5/participant5_en1,31.55,31.9,ɪ,z,b,EN-participant5,ɪ,3,0,2,0,EN,1
117,english,GR710,participant5/participant5_ger5,22.82435,23.60771,ʊ,z,t,GR-participant5,u,3,3,3,0,GR,3
117,english,GLO78,S03M_L094_V6_M1_N3_CS0,NA,NA,i,p,p,S03M,ɪ,3,0,4,0,GL,4
117,english,ES217,participant1/participant1_est2,11.37,11.9,æ:,s,t,ES-participant1,æ,3,8,5,0,ES,6
117,english,FR3795,participant5/participant5_fr22,1.85,2.4,ɑ̃,f,f,FR-participant5,oʊ,2,4,6,0,FR,0
117,english,BR335,participant4/participant4_br8,11.4,11.86,ũ,k,b,BR-participant4,eɪ,1,5,7,0,BR,2
117,english,TU246,participant1/participant1_tur2,8.0,8.4,u,f,z,TU-participant1,i,1,1,8,0,TU,5
117,english,EN400,participant2/participant2_en12,31.46,31.93,ɛ,z,f,EN-participant2,ɛ,4,6,9,0,EN,1
117,english,FR1897,participant3/participant3_fr26,11.56,12.03,ɔ̃,z,b,FR-participant3,ʊ,3,2,10,0,FR,0
117,english,GR534,participant1/participant1_ger3,23.09,23.5,ɪ,f,t,GR-participant1,ɪ,3,0,11,0,GR,3
117,english,BR440,participant3/participant3_br7,7.77,8.16,ɛ,t,t,BR-participant3,ɛ,3,6,12,0,BR,2
117,english,GLO126,S04F_L097_V6_M1_N3_CS0,NA,NA,ɔ,g,g,S04F,oʊ,2,4,13,0,GL,4
117,english,EN1681,participant1/participant1_en6,24.16,24.55,ʊ,t,s,EN-participant1,ʌ,3,7,14,0,EN,1
117,english,ES161,participant3/participant3_est6,19.55,20.03,i:,l,s,ES-participant3,i,3,1,15,0,ES,6
117,english,FR289,participant6/participant6_fr13,39.26,39.81,a,m,d,FR-participant6,ɛ,3,6,16,0,FR,0
117,english,GR299,participant4/participant4_ger8,25.80000,26.34950,yː,ts,k,GR-participant4,ʊ,3,2,17,0,GR,3
117,english,BR99,participant2/participant2_br10,0.58,1.2631,i,s,p,BR-participant2,i,2,1,18,0,BR,2
117,english,EN22,participant6/participant6_en4,19.87,20.45559,i,z,f,EN-participant6,i,2,1,19,0,EN,1
117,english,FR4019,participant8/participant8_fr22,25.06,25.74,o,f,f,FR-participant8,ʌ,2,7,20,0,FR,0
117,english,TU182,participant3/participant3_tur5,8.97618,9.24000,y,ʃ,t,TU-participant3,u,2,3,21,0,TU,5
117,english,ES11,participant2/participant2_est3,26.82,27.29,a:,m,v,ES-participant2,oʊ,2,4,22,0,ES,6
117,english,GLO66,S02M_L123_V6_M1_N3_CS0,NA,NA,e,f,f,S02M,i,3,1,23,0,GL,4
117,english,BR997,participant5/participant5_br2,9.92,10.42,ɔ,z,f,BR-participant5,ɑ,3,9,24,0,BR,2
117,english,GR456,participant3/participant3_ger9,17.27,17.85,øː,ks,d,GR-participant3,u,2,3,25,0,GR,3
117,english,FR1480,participant4/participant4_fr21,14.86,15.2,ɛ̃,z,b,FR-participant4,æ,2,8,26,0,FR,0
117,english,EN1487,participant3/participant3_en8,7.19,7.61,oʊ,f,s,EN-participant3,oʊ,3,4,27,0,EN,1
117,english,BR914,participant5/participant5_br3,13.74,14.2,ɐ̃,k,s,BR-participant5,u,2,3,28,0,BR,2
117,english,GLO95,S05M_L136_V6_M1_N3_CS0,NA,NA,o,t,t,S05M,oʊ,3,4,29,0,GL,4
117,english,FR1021,participant2/participant2_fr8,10.03,10.35,ɔ,z,f,FR-participant2,ʊ,3,2,30,0,FR,0
117,english,BR300,participant4/participant4_br3,18.14279,18.51583,ẽ,z,b,BR-participant4,ɛ,2,6,31,0,BR,2
117,english,GR86,participant6/participant6_ger4,1.81,2.25,aː,ɡ,s,GR-participant6,æ,3,8,32,0,GR,3
117,english,EN2848,participant8/participant8_en11,32.5,32.97,eɪ,t,f,EN-participant8,eɪ,3,5,33,0,EN,1
117,english,FR2782,participant1/participant1_fr6,15.2,15.79,e,f,f,FR-participant1,ʊ,3,2,34,0,FR,0
117,english,TU41,participant2/participant2_tur2,2.53602,2.86000,œ,ʃ,v,TU-participant2,oʊ,3,4,35,0,TU,5
117,english,ES201,participant3/participant3_est3,1.99,2.47,ø:,k,r,ES-participant3,ʊ,3,2,36,0,ES,6
117,english,BR610,participant3/participant3_br2,15.48,15.92325,u,s,b,BR-participant3,u,2,3,37,0,BR,2
117,english,EN1806,participant1/participant1_en20,6.17,6.62,ɑ,f,s,EN-participant1,oʊ,3,4,38,0,EN,1
117,english,FR2094,participant3/participant3_fr2,29.84,30.17,i,z,b,FR-participant3,i,3,1,39,0,FR,0
117,english,GR199,participant2/participant2_ger1,19.30951,19.75574,ʏ,n,t,GR-participant2,ʊ,3,2,40,0,GR,3
117,english,GLO57,S07F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S07F,ɛ,3,6,41,0,GL,4
117,english,BR20,participant2/participant2_br8,5.24,5.86,õ,k,f,BR-participant2,oʊ,3,4,42,0,BR,2
117,english,BR648,participant1/participant1_br9,6.22,6.78,ĩ,s,t,BR-participant1,i,3,1,43,0,BR,2
117,english,TU44,participant2/participant2_tur2,7.9,8.22,i,f,z,TU-participant2,i,3,1,44,0,TU,5
117,english,EN124,participant6/participant6_en20,8.46,9.06,æ,t,s,EN-participant6,ɛ,3,6,45,0,EN,1
117,english,GLO156,S04F_L073_V6_M1_N3_CS0,NA,NA,a,g,g,S04F,æ,3,8,46,0,GL,4
117,english,GR721,participant5/participant5_ger2,26.59197,27.25000,iː,b,s,GR-participant5,i,3,1,47,0,GR,3
117,english,FR404,participant6/participant6_fr10,48.89190,49.43279,œ,f,f,FR-participant6,ʌ,3,7,48,0,FR,0
117,english,ES73,participant4/participant4_est3,2.25000,2.78807,ɤ:,k,r,ES-participant4,u,3,3,49,0,ES,6
117,english,EN892,participant4/participant4_en12,35.37333,35.73,ʌ,b,f,EN-participant4,ʌ,3,7,50,0,EN,1
117,english,FR4356,participant8/participant8_fr8,13.67,14.24,ɛ,z,f,FR-participant8,ɛ,3,6,51,0,FR,0
117,english,GLO157,S01F_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S01F,ɑ,3,9,52,0,GL,4
117,english,BR626,participant3/participant3_br1,4.23,4.66,a,k,b,BR-participant3,ɑ,3,9,53,0,BR,2
117,english,BR804,participant1/participant1_br2,34.26,34.77,o,k,s,BR-participant1,oʊ,3,4,54,0,BR,2
117,english,GR166,participant2/participant2_ger10,5.7,6.17,uː,f,s,GR-participant2,u,3,3,55,0,GR,3
117,english,FR1261,participant4/participant4_fr6,29.52,30.02,y,f,z,FR-participant4,ɪ,3,0,56,0,FR,0
117,english,FR2428,participant1/participant1_fr9,17.30000,17.82572,ø,z,b,FR-participant1,u,3,3,57,0,FR,0
117,english,ES318,participant5/participant5_est2,25.35,25.97,y:,l,s,ES-participant5,i,3,1,58,0,ES,6
117,english,EN2244,participant7/participant7_en8,11.97,12.45,u,f,s,EN-participant7,u,3,3,59,0,EN,1
117,english,TU129,participant4/participant4_tur5,21.03,21.37,ɯ,t,s,TU-participant4,ɪ,3,0,60,0,TU,5
117,english,BR411,participant4/participant4_br12,17.18000,17.62055,ĩ,z,b,BR-participant4,ɪ,3,0,61,0,BR,2
117,english,GR450,participant3/participant3_ger9,4.99,5.55,uː,f,t,GR-participant3,ʊ,3,2,62,0,GR,3
117,english,EN1953,participant7/participant7_en11,25.82725,26.32,eɪ,z,f,EN-participant7,ɪ,3,0,63,0,EN,1
117,english,FR453,participant6/participant6_fr25,8.6,9.03,ɑ̃,z,b,FR-participant6,ʊ,3,2,64,0,FR,0
117,english,TU249,participant1/participant1_tur2,15.11,15.32,œ,p,t,TU-participant1,ɛ,3,6,65,0,TU,5
117,english,BR900,participant5/participant5_br5,6.18,6.59,õ,m,d,BR-participant5,oʊ,3,4,66,0,BR,2
117,english,FR2299,participant3/participant3_fr4,39.64,40.07,y,z,b,FR-participant3,u,3,3,67,0,FR,0
117,english,ES44,participant2/participant2_est1,24.3,25.01,i:,m,v,ES-participant2,i,3,1,68,0,ES,6
117,english,EN2017,participant7/participant7_en16,35.33,35.88,æ,z,f,EN-participant7,æ,3,8,69,0,EN,1
117,english,FR3742,participant5/participant5_fr8,2.13,2.69,ɛ,f,f,FR-participant5,ɪ,3,0,70,0,FR,0
117,english,GLO49,S01F_L089_V6_M1_N3_CS0,NA,NA,i,g,g,S01F,i,3,1,71,0,GL,4
117,english,EN1188,participant3/participant3_en11,17.08,17.42,ɛ,t,f,EN-participant3,ɛ,3,6,72,0,EN,1
117,english,GR601,participant1/participant1_ger9,5.69,6.44,aː,f,s,GR-participant1,æ,3,8,73,0,GR,3
117,english,BR469,participant3/participant3_br5,18.67,19.07,u,d,k,BR-participant3,ʊ,3,2,74,0,BR,2
118,english,BR349,participant4/participant4_br10,19.16863,19.50436,u,k,s,BR-participant4,oʊ,1,4,0,0,BR,2
118,english,FR3464,participant5/participant5_fr17,4.88151,5.26000,ɔ,ʃ,v,FR-participant5,ʌ,0,7,1,0,FR,0
118,english,EN1183,participant3/participant3_en11,9.43,9.86,ɛ,f,s,EN-participant3,ɛ,3,6,2,0,EN,1
118,english,GR725,participant5/participant5_ger8,3.94,4.49,ɪ,f,t,GR-participant5,ɪ,3,0,3,0,GR,3
118,english,GLO137,S05M_L121_V6_M1_N3_CS0,NA,NA,e,g,g,S05M,ɪ,4,0,4,0,GL,4
118,english,ES115,participant4/participant4_est1,17.03,17.48,æ:,m,v,ES-participant4,ɛ,0,6,5,0,ES,6
118,english,FR1230,participant4/participant4_fr11,6.77,7.22,ø,z,b,FR-participant4,ɪ,1,0,6,0,FR,0
118,english,BR142,participant2/participant2_br11,11.84,12.51,ẽ,s,t,BR-participant2,eɪ,1,5,7,0,BR,2
118,english,TU129,participant4/participant4_tur5,21.03,21.37,ɯ,t,s,TU-participant4,u,0,3,8,0,TU,5
118,english,EN47,participant6/participant6_en8,38.93,39.3,u,z,f,EN-participant6,u,3,3,9,0,EN,1
118,english,FR3111,participant7/participant7_fr14,39.95,40.53,ɛ̃,f,f,FR-participant7,ʌ,1,7,10,0,FR,0
118,english,GLO27,S03M_L136_V6_M1_N3_CS0,NA,NA,o,t,t,S03M,ʊ,1,2,11,0,GL,4
118,english,GR496,participant3/participant3_ger8,15.15,15.61,yː,ts,k,GR-participant3,u,0,3,12,0,GR,3
118,english,BR946,participant5/participant5_br13,19.14,19.56,ɐ̃,l,s,BR-participant5,oʊ,1,4,13,0,BR,2
118,english,EN1843,participant1/participant1_en11,10.26,10.67,eɪ,z,b,EN-participant1,eɪ,4,5,14,0,EN,1
118,english,ES273,participant1/participant1_est1,2.35000,2.82983,ø:,k,r,ES-participant1,ʊ,3,2,15,0,ES,6
118,english,FR423,participant6/participant6_fr5,43.43248,43.95473,y,f,z,FR-participant6,ɪ,3,0,16,0,FR,0
118,english,GR253,participant2/participant2_ger7,12.01,12.51,øː,ks,d,GR-participant2,u,1,3,17,0,GR,3
118,english,BR489,participant3/participant3_br4,15.29,15.69,e,d,s,BR-participant3,ɪ,4,0,18,0,BR,2
118,english,EN459,participant2/participant2_en14,27.45,28.0,ʌ,z,f,EN-participant2,ɛ,1,6,19,0,EN,1
118,english,FR1725,participant3/participant3_fr17,26.81579,27.19000,u,f,f,FR-participant3,u,3,3,20,0,FR,0
118,english,TU146,participant3/participant3_tur2,7.91,8.14,œ,p,t,TU-participant3,ʌ,0,7,21,0,TU,5
118,english,BR749,participant1/participant1_br10,15.86,16.35,ɛ,f,s,BR-participant1,ɛ,3,6,22,0,BR,2
118,english,GLO57,S07F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S07F,ʌ,3,7,23,0,GL,4
118,english,GR62,participant6/participant6_ger8,2.64,3.01,iː,ɡ,s,GR-participant6,i,3,1,24,0,GR,3
118,english,ES26,participant2/participant2_est6,6.24,6.82,i:,s,t,ES-participant2,i,1,1,25,0,ES,6
118,english,FR4247,participant8/participant8_fr29,3.96,4.27,ɔ̃,z,b,FR-participant8,oʊ,0,4,26,0,FR,0
118,english,EN2215,participant7/participant7_en3,41.93,42.41,i,z,f,EN-participant7,i,3,1,27,0,EN,1
118,english,GLO149,S02M_L091_V6_M1_N3_CS0,NA,NA,i,f,f,S02M,ɪ,4,0,28,0,GL,4
118,english,BR92,participant2/participant2_br12,13.55,14.14,õ,m,d,BR-participant2,oʊ,0,4,29,0,BR,2
118,english,GR579,participant1/participant1_ger12,8.22,8.92,uː,f,s,GR-participant1,u,3,3,30,0,GR,3
118,english,BR858,participant5/participant5_br11,4.37,4.79,a,k,b,BR-participant5,ʌ,3,7,31,0,BR,2
118,english,FR868,participant2/participant2_fr5,28.34,28.73,e,z,f,FR-participant2,ɪ,4,0,32,0,FR,0
118,english,EN2331,participant5/participant5_en7,7.78,8.13,oʊ,z,b,EN-participant5,oʊ,3,4,33,0,EN,1
118,english,TU246,participant1/participant1_tur2,8.0,8.4,u,f,z,TU-participant1,i,1,1,34,0,TU,5
118,english,FR2718,participant1/participant1_fr12,28.01,28.43,a,m,d,FR-participant1,æ,3,8,35,0,FR,0
118,english,BR603,participant3/participant3_br2,2.73,3.09,ɔ,k,s,BR-participant3,ɑ,0,9,36,0,BR,2
118,english,ES318,participant5/participant5_est2,25.35,25.97,y:,l,s,ES-participant5,ʊ,0,2,37,0,ES,6
118,english,EN133,participant6/participant6_en20,28.87,29.42,ɑ,b,f,EN-participant6,ʌ,3,7,38,0,EN,1
118,english,GLO50,S04F_L113_V6_M1_N3_CS0,NA,NA,aː,g,g,S04F,ɑ,3,9,39,0,GL,4
118,english,FR1599,participant4/participant4_fr13,4.27,4.65,œ,z,b,FR-participant4,ɪ,3,0,40,0,FR,0
118,english,GR111,participant6/participant6_ger1,13.85293,14.35652,ʊ,z,t,GR-participant6,u,1,3,41,0,GR,3
118,english,BR716,participant1/participant1_br7,16.56,17.02,o,b,k,BR-participant1,ʊ,4,2,42,0,BR,2
118,english,FR2192,participant3/participant3_fr19,26.75983,27.25000,o,f,f,FR-participant3,u,3,3,43,0,FR,0
118,english,GLO51,S05M_L072_V6_M1_N3_CS0,NA,NA,a,t,t,S05M,ʌ,4,7,44,0,GL,4
118,english,TU112,participant4/participant4_tur1,13.41,13.69,y,ʃ,t,TU-participant4,u,0,3,45,0,TU,5
118,english,BR329,participant4/participant4_br5,39.55168,39.88741,i,s,p,BR-participant4,i,4,1,46,0,BR,2
118,english,EN1763,participant1/participant1_en2,9.14,9.51,ɪ,f,s,EN-participant1,ɪ,3,0,47,0,EN,1
118,english,FR2347,participant1/participant1_fr23,24.58000,24.87602,ɑ̃,z,b,FR-participant1,ɪ,1,0,48,0,FR,0
118,english,TU165,participant3/participant3_tur1,3.64,3.95,i,t,s,TU-participant3,ɪ,4,0,49,0,TU,5
118,english,ES212,participant3/participant3_est3,28.8,29.33,a:,m,v,ES-participant3,ɑ,1,9,50,0,ES,6
118,english,GR199,participant2/participant2_ger1,19.30951,19.75574,ʏ,n,t,GR-participant2,u,1,3,51,0,GR,3
118,english,FR3888,participant5/participant5_fr4,0.46108,0.96000,i,ʃ,v,FR-participant5,i,3,1,52,0,FR,0
118,english,GLO30,S01F_L102_V6_M1_N3_CS0,NA,NA,ɔ,p,p,S01F,ɑ,3,9,53,0,GL,4
118,english,BR596,participant3/participant3_br6,36.69,37.1,ũ,m,d,BR-participant3,ʊ,0,2,54,0,BR,2
118,english,BR687,participant1/participant1_br12,32.48,32.99,ĩ,z,b,BR-participant1,i,3,1,55,0,BR,2
118,english,GR344,participant4/participant4_ger4,2.76,3.28,aː,f,t,GR-participant4,æ,3,8,56,0,GR,3
118,english,EN2077,participant7/participant7_en5,41.95,42.52,ʊ,z,f,EN-participant7,ʊ,1,2,57,0,EN,1
118,english,ES25,participant2/participant2_est6,3.65,4.25,ɤ:,s,t,ES-participant2,u,1,3,58,0,ES,6
118,english,FR647,participant2/participant2_fr6,37.82000,38.17000,ɛ,z,b,FR-participant2,ɪ,3,0,59,0,FR,0
118,english,EN980,participant4/participant4_en14,23.76,24.14,æ,z,b,EN-participant4,æ,1,8,60,0,EN,1
118,english,GLO107,S04F_L126_V6_M1_N3_CS0,NA,NA,e,p,p,S04F,i,4,1,61,0,GL,4
118,english,BR992,participant5/participant5_br2,0.68,1.18,i,s,k,BR-participant5,i,3,1,62,0,BR,2
118,english,EN2982,participant8/participant8_en1,39.42,39.76,ɪ,z,f,EN-participant8,ɪ,3,0,63,0,EN,1
118,english,FR1012,participant2/participant2_fr19,23.73,24.12,ɑ̃,ʃ,v,FR-participant2,oʊ,1,4,64,0,FR,0
118,english,BR364,participant4/participant4_br9,11.2417,11.70799,ɛ,d,s,BR-participant4,ɛ,1,6,65,0,BR,2
118,english,ES350,participant5/participant5_est5,12.88,13.61,a:,k,r,ES-participant5,ɑ,1,9,66,0,ES,6
118,english,GR499,participant3/participant3_ger4,1.34,1.82,aː,ɡ,s,GR-participant3,ɑ,3,9,67,0,GR,3
118,english,FR2100,participant3/participant3_fr5,4.74,5.27,y,z,f,FR-participant3,i,3,1,68,0,FR,0
118,english,EN2157,participant7/participant7_en14,3.0723,3.58,ɛ,f,s,EN-participant7,ɛ,4,6,69,0,EN,1
118,english,FR4019,participant8/participant8_fr22,25.06,25.74,o,f,f,FR-participant8,ʊ,3,2,70,0,FR,0
118,english,TU46,participant2/participant2_tur2,11.97144,12.27352,i,ʃ,t,TU-participant2,ɪ,4,0,71,0,TU,5
118,english,EN1492,participant3/participant3_en8,15.05,15.43,oʊ,t,f,EN-participant3,oʊ,3,4,72,0,EN,1
118,english,GR302,participant4/participant4_ger8,32.55,33.01,ɪ,f,t,GR-participant4,ɪ,4,0,73,0,GR,3
118,english,FR40,participant6/participant6_fr18,43.65647,44.17000,ɔ,z,f,FR-participant6,ʊ,3,2,74,0,FR,0
119,english,FR1293,participant4/participant4_fr19,11.06,11.6,o,f,z,FR-participant4,u,1,3,0,0,FR,0
119,english,BR784,participant1/participant1_br3,18.53,19.1,ɐ̃,k,s,BR-participant1,oʊ,3,4,1,0,BR,2
119,english,EN1207,participant3/participant3_en15,6.33,6.81,ɑ,z,f,EN-participant3,ʌ,1,7,2,0,EN,1
119,english,GR450,participant3/participant3_ger9,4.99,5.55,uː,f,t,GR-participant3,u,1,3,3,0,GR,3
119,english,ES55,participant2/participant2_est5,17.15,17.7,ɤ:,m,v,ES-participant2,u,3,3,4,0,ES,6
119,english,GLO9,S04F_L089_V6_M1_N3_CS0,NA,NA,i,g,g,S04F,ɪ,1,0,5,0,GL,4
119,english,TU176,participant3/participant3_tur5,0.90054,1.18000,i,b,f,TU-participant3,i,3,1,6,0,TU,5
119,english,FR3609,participant5/participant5_fr16,22.25,22.85,ɔ,f,f,FR-participant5,ɛ,2,6,7,0,FR,0
119,english,BR513,participant3/participant3_br9,17.18000,17.52729,õ,k,b,BR-participant3,oʊ,1,4,8,0,BR,2
119,english,EN2527,participant5/participant5_en1,31.55,31.9,ɪ,z,b,EN-participant5,ɪ,3,0,9,0,EN,1
119,english,FR1914,participant3/participant3_fr7,2.98,3.51,e,z,b,FR-participant3,ɪ,0,0,10,0,FR,0
119,english,GR748,participant5/participant5_ger12,0.98332,1.76669,ɪ,f,s,GR-participant5,ɪ,1,0,11,0,GR,3
119,english,GLO157,S01F_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S01F,ɑ,0,9,12,0,GL,4
119,english,BR320,participant4/participant4_br5,19.72818,20.15,e,s,p,BR-participant4,ɪ,2,0,13,0,BR,2
119,english,ES161,participant3/participant3_est6,19.55,20.03,i:,l,s,ES-participant3,u,3,3,14,0,ES,6
119,english,EN495,participant2/participant2_en11,22.41,22.94,eɪ,f,s,EN-participant2,eɪ,4,5,15,0,EN,1
119,english,FR404,participant6/participant6_fr10,48.89190,49.43279,œ,f,f,FR-participant6,u,1,3,16,0,FR,0
119,english,GR95,participant6/participant6_ger4,18.36,18.7,ʏ,n,t,GR-participant6,u,1,3,17,0,GR,3
119,english,TU65,participant2/participant2_tur5,17.46,17.9,œ,t,s,TU-participant2,ʊ,1,2,18,0,TU,5
119,english,BR57,participant2/participant2_br7,18.79560,19.40000,ẽ,t,t,BR-participant2,eɪ,1,5,19,0,BR,2
